trainingEpisodes,reward,teaching,episodeLength,teachingStrategy
20,2471.3055555555557,38.7,4967.5,10108.933333333332,correct200_avgCertainty_true
30,2523.5,28.666666666666668,4403.766666666666,8984.866666666667,correct200_avgCertainty_true
40,2586.8999999999996,38.86666666666667,4919.4,9937.566666666668,correct200_avgCertainty_true
50,2585.5,23.266666666666666,4782.3,9709.133333333333,correct200_avgCertainty_true
60,2567.566666666666,24.266666666666666,4814.8,9680.6,correct200_avgCertainty_true
70,2682.300000000001,14.466666666666667,4644.9,9332.566666666668,correct200_avgCertainty_true
80,2740.544444444445,17.4,4909.766666666666,9831.3,correct200_avgCertainty_true
90,2851.261111111112,12.4,4622.3,9183.933333333332,correct200_avgCertainty_true
100,2878.1166666666663,12.533333333333333,4965.9,9841.633333333333,correct200_avgCertainty_true
110,2908.094444444445,13.133333333333333,5267.466666666666,10448.166666666666,correct200_avgCertainty_true
120,3015.600000000001,10.433333333333334,5045.733333333334,10011.8,correct200_avgCertainty_true
130,2966.644444444445,10.033333333333333,5302.333333333333,10475.833333333334,correct200_avgCertainty_true
140,3089.683333333333,7.633333333333334,5151.4,10145.3,correct200_avgCertainty_true
150,3054.2166666666667,5.866666666666666,5041.5,9843.966666666667,correct200_avgCertainty_true
160,3206.4444444444443,6.166666666666667,5110.266666666666,10044.6,correct200_avgCertainty_true
170,3173.9611111111103,4.166666666666667,5673.533333333334,11057.6,correct200_avgCertainty_true
180,3216.094444444444,5.6,5332.533333333334,10508.4,correct200_avgCertainty_true
190,3252.227777777777,3.933333333333333,5319.033333333334,10382.033333333333,correct200_avgCertainty_true
200,3318.5833333333335,3.1,5271.333333333333,10407.566666666668,correct200_avgCertainty_true
210,3281.233333333333,3.1,5135.8,10054.533333333333,correct200_avgCertainty_true
220,3407.6055555555554,2.9,5439.833333333333,10578.666666666666,correct200_avgCertainty_true
230,3358.977777777777,2.566666666666667,5038.166666666667,9900.0,correct200_avgCertainty_true
240,3383.6333333333328,2.3,5325.3,10333.966666666667,correct200_avgCertainty_true
250,3444.9777777777776,1.8333333333333333,5580.5,10925.933333333332,correct200_avgCertainty_true
260,3499.855555555556,2.066666666666667,5277.833333333333,10297.333333333334,correct200_avgCertainty_true
270,3450.2499999999995,2.433333333333333,5408.033333333334,10599.633333333333,correct200_avgCertainty_true
280,3403.6166666666672,1.5333333333333334,5524.266666666666,10803.4,correct200_avgCertainty_true
290,3446.7277777777776,1.5,5310.066666666667,10331.566666666668,correct200_avgCertainty_true
300,3396.566666666666,1.4333333333333333,5333.1,10370.3,correct200_avgCertainty_true
310,3483.4444444444453,0.8333333333333334,5685.233333333334,11028.6,correct200_avgCertainty_true
320,3580.5444444444447,1.4333333333333333,5219.9,10161.9,correct200_avgCertainty_true
330,3549.327777777778,1.3,5477.7,10667.733333333334,correct200_avgCertainty_true
340,3548.1222222222223,1.3666666666666667,5115.866666666667,9931.233333333334,correct200_avgCertainty_true
350,3496.8000000000006,1.1666666666666667,5800.733333333334,11258.333333333334,correct200_avgCertainty_true
360,3460.7333333333327,1.2666666666666666,5305.566666666667,10315.666666666666,correct200_avgCertainty_true
370,3559.5111111111105,0.9333333333333333,5557.766666666666,10733.166666666666,correct200_avgCertainty_true
380,3615.3333333333335,1.6,5448.333333333333,10503.566666666668,correct200_avgCertainty_true
390,3552.9,1.2666666666666666,5565.866666666667,10803.633333333333,correct200_avgCertainty_true
400,3531.9777777777776,0.9,5398.066666666667,10541.4,correct200_avgCertainty_true
410,3612.194444444445,1.4666666666666666,5406.033333333334,10544.566666666668,correct200_avgCertainty_true
420,3668.933333333334,1.3666666666666667,5480.366666666667,10662.366666666667,correct200_avgCertainty_true
430,3648.7333333333327,1.1666666666666667,5282.0,10271.9,correct200_avgCertainty_true
440,3694.2500000000005,1.3,5644.166666666667,10923.333333333334,correct200_avgCertainty_true
450,3689.6555555555547,0.9666666666666667,5250.133333333333,10165.5,correct200_avgCertainty_true
460,3694.494444444443,1.3,5348.9,10405.533333333333,correct200_avgCertainty_true
470,3663.9,1.3,5248.3,10218.0,correct200_avgCertainty_true
480,3600.1777777777775,0.9,5350.433333333333,10379.066666666668,correct200_avgCertainty_true
490,3633.655555555555,1.4666666666666666,5745.266666666666,11171.1,correct200_avgCertainty_true
500,3738.744444444444,1.4666666666666666,5454.8,10570.6,correct200_avgCertainty_true
510,3781.0888888888894,1.4333333333333333,5367.966666666666,10434.7,correct200_avgCertainty_true
520,3711.9500000000003,1.2,5376.5,10525.5,correct200_avgCertainty_true
530,3746.3055555555547,1.2333333333333334,5479.166666666667,10696.0,correct200_avgCertainty_true
540,3836.944444444444,1.6,5538.766666666666,10849.9,correct200_avgCertainty_true
550,3764.4333333333334,1.3,5403.333333333333,10432.033333333333,correct200_avgCertainty_true
560,3781.827777777778,1.1,5314.7,10334.166666666666,correct200_avgCertainty_true
570,3780.527777777777,1.3,5635.6,11007.866666666667,correct200_avgCertainty_true
580,3719.6444444444437,1.2333333333333334,5168.466666666666,10063.533333333333,correct200_avgCertainty_true
590,3769.7055555555557,0.7666666666666667,5531.833333333333,10799.633333333333,correct200_avgCertainty_true
600,3794.0499999999997,1.3666666666666667,5436.0,10671.2,correct200_avgCertainty_true
610,3801.7166666666676,1.0333333333333334,4906.1,9529.7,correct200_avgCertainty_true
620,3757.027777777778,1.1333333333333333,5211.866666666667,10179.8,correct200_avgCertainty_true
630,3740.927777777778,1.5333333333333334,5517.3,10743.433333333332,correct200_avgCertainty_true
640,3764.1166666666663,1.8,5382.366666666667,10438.733333333334,correct200_avgCertainty_true
650,3731.6888888888893,0.8666666666666667,5268.4,10382.033333333333,correct200_avgCertainty_true
660,3704.316666666667,1.0333333333333334,5358.9,10437.866666666667,correct200_avgCertainty_true
670,3760.5777777777776,1.2666666666666666,5443.8,10692.966666666667,correct200_avgCertainty_true
680,3783.833333333335,1.5,5649.533333333334,11065.333333333334,correct200_avgCertainty_true
690,3780.438888888889,1.0666666666666667,5298.4,10395.8,correct200_avgCertainty_true
700,3764.244444444444,1.3666666666666667,5422.533333333334,10638.866666666667,correct200_avgCertainty_true
710,3734.672222222222,1.3333333333333333,5436.3,10666.466666666667,correct200_avgCertainty_true
720,3779.5611111111107,1.3333333333333333,5223.2,10250.6,correct200_avgCertainty_true
730,3727.3777777777777,1.4333333333333333,5472.166666666667,10697.633333333333,correct200_avgCertainty_true
740,3806.744444444444,1.6,5286.9,10372.3,correct200_avgCertainty_true
750,3770.05,0.7,5348.566666666667,10505.3,correct200_avgCertainty_true
760,3757.933333333333,1.1666666666666667,5177.633333333333,10180.866666666667,correct200_avgCertainty_true
770,3758.483333333332,1.1666666666666667,5227.066666666667,10180.1,correct200_avgCertainty_true
780,3745.633333333334,1.1333333333333333,5432.0,10614.5,correct200_avgCertainty_true
790,3743.3999999999996,1.1333333333333333,5327.5,10360.7,correct200_avgCertainty_true
800,3804.6611111111106,1.5333333333333334,5306.466666666666,10305.8,correct200_avgCertainty_true
810,3755.972222222222,0.9333333333333333,5246.5,10241.433333333332,correct200_avgCertainty_true
820,3709.4055555555556,1.1666666666666667,5601.8,10967.133333333333,correct200_avgCertainty_true
830,3760.927777777778,1.2,5179.4,10096.3,correct200_avgCertainty_true
840,3815.1888888888884,1.5666666666666667,5454.633333333333,10591.933333333332,correct200_avgCertainty_true
850,3816.883333333334,1.4,5423.766666666666,10589.5,correct200_avgCertainty_true
860,3745.9333333333334,1.3,5244.8,10310.933333333332,correct200_avgCertainty_true
870,3762.4055555555565,1.0,5367.5,10509.966666666667,correct200_avgCertainty_true
880,3762.777777777777,1.6333333333333333,5497.4,10717.0,correct200_avgCertainty_true
890,3793.3722222222214,1.0,5480.833333333333,10737.466666666667,correct200_avgCertainty_true
900,3736.2111111111108,1.3,4877.866666666667,9560.366666666667,correct200_avgCertainty_true
910,3753.411111111111,1.5333333333333334,5380.833333333333,10544.766666666666,correct200_avgCertainty_true
920,3767.3222222222225,1.0333333333333334,5075.733333333334,9989.866666666667,correct200_avgCertainty_true
930,3809.205555555556,1.4333333333333333,5222.533333333334,10254.333333333334,correct200_avgCertainty_true
940,3794.25,1.1,5050.766666666666,9870.833333333334,correct200_avgCertainty_true
950,3805.483333333334,1.4,5181.733333333334,10143.733333333334,correct200_avgCertainty_true
960,3808.855555555556,1.0,5408.766666666666,10586.933333333332,correct200_avgCertainty_true
970,3757.1166666666672,1.5333333333333334,5171.166666666667,10086.466666666667,correct200_avgCertainty_true
980,3793.9666666666667,0.9666666666666667,5285.466666666666,10394.4,correct200_avgCertainty_true
990,3785.5,1.5666666666666667,5279.733333333334,10320.7,correct200_avgCertainty_true
1000,3772.55,1.2333333333333334,5299.533333333334,10383.933333333332,correct200_avgCertainty_true
0,2619.155555555556,0.0,0.0,0.0,correct200_importance100_false
10,2478.8055555555557,53.233333333333334,3477.9333333333334,9960.466666666667,correct200_importance100_false
20,2465.4500000000003,45.4,3466.5333333333333,9856.733333333334,correct200_importance100_false
30,2584.366666666667,46.233333333333334,3413.8333333333335,10213.2,correct200_importance100_false
40,2616.5222222222224,42.43333333333333,3368.3,9773.666666666666,correct200_importance100_false
50,2592.911111111112,40.733333333333334,3378.866666666667,10110.433333333332,correct200_importance100_false
60,2572.3277777777776,33.166666666666664,3227.6666666666665,9930.866666666667,correct200_importance100_false
70,2586.0111111111114,37.8,3326.1666666666665,10268.766666666666,correct200_importance100_false
80,2707.027777777778,38.13333333333333,3206.8,10025.933333333332,correct200_importance100_false
90,2760.8611111111104,32.5,3060.0333333333333,10243.266666666666,correct200_importance100_false
100,2852.3555555555554,30.066666666666666,3180.6666666666665,10594.166666666666,correct200_importance100_false
110,2883.2,34.666666666666664,3235.0,10698.2,correct200_importance100_false
120,2976.9,35.03333333333333,3489.4666666666667,11705.066666666668,correct200_importance100_false
130,3085.8555555555563,30.433333333333334,3082.366666666667,10622.533333333333,correct200_importance100_false
140,3056.3277777777766,27.133333333333333,2829.4333333333334,10356.966666666667,correct200_importance100_false
150,3038.561111111111,30.166666666666668,3062.9666666666667,11222.0,correct200_importance100_false
160,3248.7277777777776,31.6,3151.3333333333335,11270.533333333333,correct200_importance100_false
170,3287.099999999999,29.433333333333334,3319.6666666666665,11385.2,correct200_importance100_false
180,3329.938888888889,32.766666666666666,3596.1666666666665,11890.133333333333,correct200_importance100_false
190,3335.272222222222,26.6,3134.3,10961.5,correct200_importance100_false
200,3371.2944444444443,32.9,3365.633333333333,11580.1,correct200_importance100_false
210,3285.2833333333333,32.0,3508.7,11548.766666666666,correct200_importance100_false
220,3425.0944444444444,29.433333333333334,3355.4666666666667,11355.6,correct200_importance100_false
230,3448.3833333333328,34.833333333333336,3685.0666666666666,11948.233333333334,correct200_importance100_false
240,3477.55,30.533333333333335,3270.8333333333335,11052.733333333334,correct200_importance100_false
250,3460.4777777777786,30.233333333333334,3409.2,10845.2,correct200_importance100_false
260,3524.8444444444444,28.766666666666666,3410.766666666667,11601.833333333334,correct200_importance100_false
270,3577.5944444444444,26.833333333333332,3116.633333333333,11695.533333333333,correct200_importance100_false
280,3574.2777777777787,24.066666666666666,2908.3333333333335,11460.3,correct200_importance100_false
290,3593.016666666667,19.233333333333334,2443.1666666666665,11102.766666666666,correct200_importance100_false
300,3612.2611111111114,15.5,1964.2,10851.366666666667,correct200_importance100_false
310,3506.85,9.8,1112.4,11269.933333333332,correct200_importance100_false
320,3645.2888888888897,6.166666666666667,755.0,10835.066666666668,correct200_importance100_false
330,3646.222222222222,2.1666666666666665,242.16666666666666,11025.833333333334,correct200_importance100_false
340,3625.2944444444443,0.0,0.0,10626.133333333333,correct200_importance100_false
350,3658.572222222222,0.0,0.0,11528.366666666667,correct200_importance100_false
360,3650.522222222222,0.0,0.0,11001.766666666666,correct200_importance100_false
370,3706.527777777778,0.0,0.0,10758.866666666667,correct200_importance100_false
380,3708.1944444444443,0.0,0.0,10855.333333333334,correct200_importance100_false
390,3752.6611111111097,0.0,0.0,10222.6,correct200_importance100_false
400,3717.3,0.0,0.0,10897.466666666667,correct200_importance100_false
410,3648.4333333333334,0.0,0.0,10272.133333333333,correct200_importance100_false
420,3732.0999999999995,0.0,0.0,10843.266666666666,correct200_importance100_false
430,3667.327777777777,0.0,0.0,10775.2,correct200_importance100_false
440,3782.7777777777787,0.0,0.0,10805.233333333334,correct200_importance100_false
450,3740.383333333333,0.0,0.0,10751.933333333332,correct200_importance100_false
460,3745.5222222222224,0.0,0.0,10602.4,correct200_importance100_false
470,3717.122222222222,0.0,0.0,10927.766666666666,correct200_importance100_false
480,3724.5666666666675,0.0,0.0,11135.933333333332,correct200_importance100_false
490,3798.6611111111115,0.0,0.0,10296.2,correct200_importance100_false
500,3699.4555555555557,0.0,0.0,10403.8,correct200_importance100_false
510,3724.822222222222,0.0,0.0,10475.966666666667,correct200_importance100_false
520,3805.738888888889,0.0,0.0,10162.233333333334,correct200_importance100_false
530,3749.088888888889,0.0,0.0,10641.666666666666,correct200_importance100_false
540,3753.8277777777776,0.0,0.0,10140.966666666667,correct200_importance100_false
550,3754.7611111111105,0.0,0.0,10471.266666666666,correct200_importance100_false
560,3660.766666666666,0.0,0.0,10242.666666666666,correct200_importance100_false
570,3738.2388888888895,0.0,0.0,10215.1,correct200_importance100_false
580,3762.7222222222213,0.0,0.0,10731.666666666666,correct200_importance100_false
590,3717.116666666667,0.0,0.0,10231.066666666668,correct200_importance100_false
600,3789.961111111112,0.0,0.0,10939.133333333333,correct200_importance100_false
610,3771.5833333333335,0.0,0.0,10552.566666666668,correct200_importance100_false
620,3768.777777777778,0.0,0.0,10854.8,correct200_importance100_false
630,3743.7055555555553,0.0,0.0,10000.666666666666,correct200_importance100_false
640,3815.400000000001,0.0,0.0,10168.7,correct200_importance100_false
650,3757.6333333333337,0.0,0.0,10078.166666666666,correct200_importance100_false
660,3789.694444444445,0.0,0.0,10126.0,correct200_importance100_false
670,3786.5666666666666,0.0,0.0,10234.166666666666,correct200_importance100_false
680,3734.144444444444,0.0,0.0,9709.4,correct200_importance100_false
690,3775.53888888889,0.0,0.0,10192.433333333332,correct200_importance100_false
700,3770.2388888888886,0.0,0.0,10104.666666666666,correct200_importance100_false
710,3796.005555555555,0.0,0.0,10507.466666666667,correct200_importance100_false
720,3785.099999999999,0.0,0.0,10329.6,correct200_importance100_false
730,3676.4555555555553,0.0,0.0,10398.133333333333,correct200_importance100_false
740,3776.3500000000004,0.0,0.0,10618.966666666667,correct200_importance100_false
750,3797.0611111111098,0.0,0.0,10083.8,correct200_importance100_false
760,3754.6333333333328,0.0,0.0,10202.266666666666,correct200_importance100_false
770,3812.1666666666656,0.0,0.0,9965.233333333334,correct200_importance100_false
780,3801.955555555555,0.0,0.0,10139.233333333334,correct200_importance100_false
790,3744.6500000000005,0.0,0.0,10382.333333333334,correct200_importance100_false
800,3776.266666666667,0.0,0.0,10459.9,correct200_importance100_false
810,3790.2277777777776,0.0,0.0,11116.8,correct200_importance100_false
820,3744.655555555556,0.0,0.0,10252.433333333332,correct200_importance100_false
830,3842.3888888888887,0.0,0.0,10139.1,correct200_importance100_false
840,3832.3499999999995,0.0,0.0,10322.533333333333,correct200_importance100_false
850,3756.3611111111113,0.0,0.0,10357.866666666667,correct200_importance100_false
860,3762.244444444445,0.0,0.0,10314.866666666667,correct200_importance100_false
870,3812.327777777777,0.0,0.0,10571.866666666667,correct200_importance100_false
880,3797.7611111111114,0.0,0.0,10207.866666666667,correct200_importance100_false
890,3744.8,0.0,0.0,10521.866666666667,correct200_importance100_false
900,3790.8444444444444,0.0,0.0,10161.433333333332,correct200_importance100_false
910,3768.5222222222224,0.0,0.0,10074.8,correct200_importance100_false
920,3779.3611111111113,0.0,0.0,10622.6,correct200_importance100_false
930,3813.566666666666,0.0,0.0,10208.4,correct200_importance100_false
940,3790.733333333333,0.0,0.0,10138.5,correct200_importance100_false
950,3780.977777777778,0.0,0.0,10571.8,correct200_importance100_false
960,3781.577777777778,0.0,0.0,10496.6,correct200_importance100_false
970,3744.2444444444436,0.0,0.0,10543.966666666667,correct200_importance100_false
980,3715.577777777778,0.0,0.0,9988.666666666666,correct200_importance100_false
990,3784.65,0.0,0.0,10195.633333333333,correct200_importance100_false
1000,3774.3722222222227,0.0,0.0,10633.0,correct200_importance100_false
0,2626.344444444445,0.0,0.0,0.0,correct200_importance100_true
10,2534.45,51.13333333333333,3588.4,10411.366666666667,correct200_importance100_true
20,2590.2111111111103,51.03333333333333,3882.733333333333,11015.1,correct200_importance100_true
30,2640.366666666667,42.266666666666666,3430.4333333333334,9999.7,correct200_importance100_true
40,2568.216666666667,44.766666666666666,3728.9666666666667,10696.433333333332,correct200_importance100_true
50,2564.394444444445,53.06666666666667,3721.866666666667,10554.9,correct200_importance100_true
60,2695.5,41.03333333333333,3414.5666666666666,10317.366666666667,correct200_importance100_true
70,2749.016666666666,40.1,3452.133333333333,10731.2,correct200_importance100_true
80,2816.922222222222,38.03333333333333,3329.266666666667,10675.666666666666,correct200_importance100_true
90,2852.333333333333,33.93333333333333,3279.233333333333,10741.666666666666,correct200_importance100_true
100,2836.9666666666662,33.8,3137.2,10575.833333333334,correct200_importance100_true
110,3059.266666666666,27.433333333333334,3027.266666666667,10793.0,correct200_importance100_true
120,3081.038888888889,30.9,3283.8333333333335,11303.166666666666,correct200_importance100_true
130,3082.3000000000006,28.866666666666667,3296.6,11217.566666666668,correct200_importance100_true
140,3192.966666666667,29.733333333333334,3194.0333333333333,11423.633333333333,correct200_importance100_true
150,3329.0,30.933333333333334,3197.6666666666665,11664.366666666667,correct200_importance100_true
160,3231.844444444445,33.56666666666667,3505.9666666666667,11774.633333333333,correct200_importance100_true
170,3320.8222222222225,30.4,3249.0,11338.833333333334,correct200_importance100_true
180,3305.805555555555,29.5,3338.1,11758.066666666668,correct200_importance100_true
190,3451.2277777777786,32.266666666666666,3319.3333333333335,11379.2,correct200_importance100_true
200,3408.0611111111098,28.833333333333332,3488.9,11908.533333333333,correct200_importance100_true
210,3483.7666666666682,30.766666666666666,3543.5666666666666,11592.3,correct200_importance100_true
220,3534.1666666666665,31.6,3563.266666666667,11880.466666666667,correct200_importance100_true
230,3513.405555555555,28.366666666666667,3405.733333333333,11482.533333333333,correct200_importance100_true
240,3495.1333333333328,30.333333333333332,3422.1666666666665,11126.266666666666,correct200_importance100_true
250,3535.7111111111108,28.7,3271.633333333333,11229.533333333333,correct200_importance100_true
260,3594.9666666666676,29.366666666666667,3397.4,11426.366666666667,correct200_importance100_true
270,3585.027777777778,21.5,2714.8333333333335,10946.433333333332,correct200_importance100_true
280,3638.366666666666,21.1,2610.1666666666665,11298.433333333332,correct200_importance100_true
290,3572.5611111111125,13.633333333333333,1905.6,11319.5,correct200_importance100_true
300,3588.1722222222215,10.0,1394.3333333333333,10586.433333333332,correct200_importance100_true
310,3649.0222222222224,10.866666666666667,1391.3,11432.3,correct200_importance100_true
320,3694.4277777777775,5.8,724.5,10821.033333333333,correct200_importance100_true
330,3722.644444444444,3.1666666666666665,441.1333333333333,10660.0,correct200_importance100_true
340,3623.8833333333328,2.1333333333333333,325.96666666666664,10566.366666666667,correct200_importance100_true
350,3590.572222222222,1.0,152.6,10870.333333333334,correct200_importance100_true
360,3665.866666666667,0.06666666666666667,4.233333333333333,10262.533333333333,correct200_importance100_true
370,3715.8222222222225,0.0,0.0,10917.633333333333,correct200_importance100_true
380,3732.016666666667,0.0,0.0,10176.4,correct200_importance100_true
390,3719.2777777777787,0.0,0.0,10398.633333333333,correct200_importance100_true
400,3799.666666666666,0.0,0.0,10451.4,correct200_importance100_true
410,3777.027777777778,0.0,0.0,10938.633333333333,correct200_importance100_true
420,3753.85,0.0,0.0,11160.933333333332,correct200_importance100_true
430,3672.0055555555564,0.0,0.0,11309.1,correct200_importance100_true
440,3751.0277777777783,0.0,0.0,10639.233333333334,correct200_importance100_true
450,3745.6055555555567,0.0,0.0,10655.033333333333,correct200_importance100_true
460,3822.683333333334,0.0,0.0,10854.533333333333,correct200_importance100_true
470,3764.3999999999996,0.0,0.0,10892.9,correct200_importance100_true
480,3797.872222222222,0.0,0.0,10354.766666666666,correct200_importance100_true
490,3723.3055555555557,0.0,0.0,10390.0,correct200_importance100_true
500,3764.366666666667,0.0,0.0,10460.066666666668,correct200_importance100_true
510,3810.4,0.0,0.0,10579.833333333334,correct200_importance100_true
520,3771.3,0.0,0.0,10145.5,correct200_importance100_true
530,3804.9888888888895,0.0,0.0,10270.133333333333,correct200_importance100_true
540,3672.127777777778,0.0,0.0,10858.433333333332,correct200_importance100_true
550,3814.388888888889,0.0,0.0,10589.0,correct200_importance100_true
560,3760.4277777777775,0.0,0.0,10213.566666666668,correct200_importance100_true
570,3787.2111111111108,0.0,0.0,10520.6,correct200_importance100_true
580,3802.5499999999997,0.0,0.0,10010.866666666667,correct200_importance100_true
590,3778.972222222222,0.0,0.0,10359.666666666666,correct200_importance100_true
600,3772.116666666667,0.0,0.0,11020.766666666666,correct200_importance100_true
610,3805.0555555555557,0.0,0.0,10451.1,correct200_importance100_true
620,3785.338888888889,0.0,0.0,10563.0,correct200_importance100_true
630,3734.616666666667,0.0,0.0,10553.6,correct200_importance100_true
640,3783.4888888888895,0.0,0.0,10064.4,correct200_importance100_true
650,3798.311111111111,0.0,0.0,10347.533333333333,correct200_importance100_true
660,3752.255555555554,0.0,0.0,10084.166666666666,correct200_importance100_true
670,3782.694444444445,0.0,0.0,10559.733333333334,correct200_importance100_true
680,3720.2944444444447,0.0,0.0,10467.4,correct200_importance100_true
690,3765.494444444445,0.0,0.0,10466.366666666667,correct200_importance100_true
700,3768.9166666666665,0.0,0.0,10153.566666666668,correct200_importance100_true
710,3750.538888888889,0.0,0.0,10952.733333333334,correct200_importance100_true
720,3705.65,0.0,0.0,10274.833333333334,correct200_importance100_true
730,3772.927777777778,0.0,0.0,10979.533333333333,correct200_importance100_true
740,3847.2833333333324,0.0,0.0,10439.3,correct200_importance100_true
750,3769.322222222223,0.0,0.0,10804.3,correct200_importance100_true
760,3759.127777777777,0.0,0.0,10246.966666666667,correct200_importance100_true
770,3764.5555555555557,0.0,0.0,10291.366666666667,correct200_importance100_true
780,3738.1444444444446,0.0,0.0,10315.266666666666,correct200_importance100_true
790,3839.8055555555557,0.0,0.0,10247.033333333333,correct200_importance100_true
800,3794.711111111111,0.0,0.0,10687.666666666666,correct200_importance100_true
810,3759.633333333333,0.0,0.0,10367.633333333333,correct200_importance100_true
820,3729.505555555555,0.0,0.0,10608.533333333333,correct200_importance100_true
830,3746.9277777777775,0.0,0.0,10311.066666666668,correct200_importance100_true
840,3752.4611111111108,0.0,0.0,10265.633333333333,correct200_importance100_true
850,3688.7388888888895,0.0,0.0,9660.333333333334,correct200_importance100_true
860,3750.8666666666663,0.0,0.0,10249.233333333334,correct200_importance100_true
870,3771.9055555555547,0.0,0.0,10173.5,correct200_importance100_true
880,3736.366666666667,0.0,0.0,10552.3,correct200_importance100_true
890,3716.0500000000006,0.0,0.0,10279.266666666666,correct200_importance100_true
900,3804.1833333333325,0.0,0.0,10749.4,correct200_importance100_true
910,3843.611111111111,0.0,0.0,10551.1,correct200_importance100_true
920,3702.4722222222213,0.0,0.0,10361.9,correct200_importance100_true
930,3806.9722222222213,0.0,0.0,10684.966666666667,correct200_importance100_true
940,3782.85,0.0,0.0,10295.266666666666,correct200_importance100_true
950,3729.461111111112,0.0,0.0,10396.966666666667,correct200_importance100_true
960,3733.9,0.0,0.0,10408.1,correct200_importance100_true
970,3776.4166666666674,0.0,0.0,10154.966666666667,correct200_importance100_true
980,3795.266666666666,0.0,0.0,9891.533333333333,correct200_importance100_true
990,3760.5555555555557,0.0,0.0,10172.166666666666,correct200_importance100_true
1000,3732.255555555556,0.0,0.0,10262.4,correct200_importance100_true
0,2646.427777777777,0.0,0.0,0.0,correct200_importance50_false
10,2494.4388888888884,86.43333333333334,6148.833333333333,10465.166666666666,correct200_importance50_false
20,2520.8333333333335,84.86666666666666,6357.366666666667,10755.766666666666,correct200_importance50_false
30,2583.566666666667,77.86666666666666,6548.333333333333,10848.0,correct200_importance50_false
40,2590.7111111111108,73.76666666666667,6507.4,10828.266666666666,correct200_importance50_false
50,2593.7500000000005,64.86666666666666,6672.5,11040.766666666666,correct200_importance50_false
60,2743.6444444444437,52.96666666666667,6553.3,10868.566666666668,correct200_importance50_false
70,2826.2055555555557,56.06666666666667,6886.666666666667,11112.8,correct200_importance50_false
80,2921.0499999999997,53.13333333333333,7038.3,11423.033333333333,correct200_importance50_false
90,2962.6833333333334,43.03333333333333,6588.266666666666,10625.7,correct200_importance50_false
100,3055.7777777777783,38.3,7033.5,11467.766666666666,correct200_importance50_false
110,3123.305555555555,38.3,7261.0,11623.866666666667,correct200_importance50_false
120,3130.5611111111107,40.56666666666667,7056.333333333333,11339.4,correct200_importance50_false
130,3232.4111111111115,38.96666666666667,7579.5,12015.8,correct200_importance50_false
140,3261.1666666666665,32.03333333333333,6959.366666666667,11175.366666666667,correct200_importance50_false
150,3292.7055555555553,32.3,7337.0,11657.433333333332,correct200_importance50_false
160,3406.5833333333335,34.56666666666667,7474.7,11665.366666666667,correct200_importance50_false
170,3356.505555555556,32.666666666666664,7041.966666666666,11736.3,correct200_importance50_false
180,3473.233333333333,29.8,6385.233333333334,11263.0,correct200_importance50_false
190,3420.0,24.833333333333332,6114.133333333333,11481.133333333333,correct200_importance50_false
200,3444.4055555555547,21.366666666666667,5037.566666666667,11125.1,correct200_importance50_false
210,3456.1500000000005,16.166666666666668,3496.1,10615.933333333332,correct200_importance50_false
220,3540.8333333333344,10.4,2602.4,10704.933333333332,correct200_importance50_false
230,3510.072222222223,7.966666666666667,1825.3,10004.3,correct200_importance50_false
240,3518.3888888888882,5.433333333333334,1429.1333333333334,11236.333333333334,correct200_importance50_false
250,3533.644444444445,2.933333333333333,753.2666666666667,10585.633333333333,correct200_importance50_false
260,3632.411111111111,0.4,81.26666666666667,10504.466666666667,correct200_importance50_false
270,3603.8222222222225,0.0,0.0,10696.366666666667,correct200_importance50_false
280,3546.683333333334,0.0,0.0,10246.133333333333,correct200_importance50_false
290,3484.138888888889,0.0,0.0,10576.233333333334,correct200_importance50_false
300,3602.1499999999996,0.0,0.0,10810.466666666667,correct200_importance50_false
310,3577.6500000000005,0.0,0.0,10173.5,correct200_importance50_false
320,3582.0666666666675,0.0,0.0,10953.3,correct200_importance50_false
330,3615.872222222222,0.0,0.0,10504.866666666667,correct200_importance50_false
340,3576.4111111111124,0.0,0.0,10666.7,correct200_importance50_false
350,3662.1666666666674,0.0,0.0,10953.866666666667,correct200_importance50_false
360,3678.8111111111116,0.0,0.0,10639.833333333334,correct200_importance50_false
370,3648.255555555556,0.0,0.0,10500.633333333333,correct200_importance50_false
380,3757.05,0.0,0.0,11126.966666666667,correct200_importance50_false
390,3673.733333333334,0.0,0.0,10673.066666666668,correct200_importance50_false
400,3800.2944444444447,0.0,0.0,10238.6,correct200_importance50_false
410,3715.2999999999997,0.0,0.0,10234.0,correct200_importance50_false
420,3745.533333333334,0.0,0.0,10644.133333333333,correct200_importance50_false
430,3640.472222222222,0.0,0.0,10751.5,correct200_importance50_false
440,3767.3277777777776,0.0,0.0,11042.233333333334,correct200_importance50_false
450,3665.9666666666667,0.0,0.0,10551.5,correct200_importance50_false
460,3731.0833333333344,0.0,0.0,10727.466666666667,correct200_importance50_false
470,3684.5666666666666,0.0,0.0,10736.8,correct200_importance50_false
480,3682.777777777778,0.0,0.0,11109.3,correct200_importance50_false
490,3711.838888888889,0.0,0.0,10354.9,correct200_importance50_false
500,3724.4055555555547,0.0,0.0,10495.433333333332,correct200_importance50_false
510,3732.7222222222213,0.0,0.0,10364.466666666667,correct200_importance50_false
520,3741.288888888889,0.0,0.0,10494.933333333332,correct200_importance50_false
