trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
600,3719.0722222222216,0.0,0.0,10558.466666666667,1000.0,2668.0,608709.6333333333,advise100_importance50_true
0,2518.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,advise100_uncertaintyThreshold30_true
10,2599.211111111111,506.96666666666664,2513.4,8609.433333333332,506.96666666666664,2513.4,8609.433333333332,advise100_uncertaintyThreshold30_true
20,2603.644444444445,382.1333333333333,2038.3333333333333,8923.733333333334,889.0999999999999,4551.733333333334,17533.166666666664,advise100_uncertaintyThreshold30_true
30,2684.0444444444447,110.9,510.93333333333334,9176.966666666667,999.9999999999999,5062.666666666667,26710.13333333333,advise100_uncertaintyThreshold30_true
40,2820.55,0.0,0.0,9456.3,999.9999999999999,5062.666666666667,36166.433333333334,advise100_uncertaintyThreshold30_true
50,2726.2222222222217,0.0,0.0,8883.166666666666,999.9999999999999,5062.666666666667,45049.6,advise100_uncertaintyThreshold30_true
60,2813.1,0.0,0.0,9243.766666666666,999.9999999999999,5062.666666666667,54293.36666666667,advise100_uncertaintyThreshold30_true
70,2848.8000000000006,0.0,0.0,9636.966666666667,999.9999999999999,5062.666666666667,63930.333333333336,advise100_uncertaintyThreshold30_true
80,2925.316666666666,0.0,0.0,8509.7,999.9999999999999,5062.666666666667,72440.03333333334,advise100_uncertaintyThreshold30_true
90,2996.8277777777776,0.0,0.0,9724.266666666666,999.9999999999999,5062.666666666667,82164.3,advise100_uncertaintyThreshold30_true
100,2932.222222222222,0.0,0.0,9568.733333333334,999.9999999999999,5062.666666666667,91733.03333333334,advise100_uncertaintyThreshold30_true
110,3057.255555555555,0.0,0.0,9140.2,999.9999999999999,5062.666666666667,100873.23333333334,advise100_uncertaintyThreshold30_true
120,3146.822222222222,0.0,0.0,9239.9,999.9999999999999,5062.666666666667,110113.13333333333,advise100_uncertaintyThreshold30_true
130,3196.4,0.0,0.0,9249.466666666667,999.9999999999999,5062.666666666667,119362.6,advise100_uncertaintyThreshold30_true
140,3208.8833333333328,0.0,0.0,9614.2,999.9999999999999,5062.666666666667,128976.8,advise100_uncertaintyThreshold30_true
150,3290.0388888888897,0.0,0.0,10196.0,999.9999999999999,5062.666666666667,139172.8,advise100_uncertaintyThreshold30_true
160,3229.261111111111,0.0,0.0,9579.8,999.9999999999999,5062.666666666667,148752.59999999998,advise100_uncertaintyThreshold30_true
170,3221.211111111111,0.0,0.0,10082.6,999.9999999999999,5062.666666666667,158835.19999999998,advise100_uncertaintyThreshold30_true
180,3312.155555555555,0.0,0.0,9864.666666666666,999.9999999999999,5062.666666666667,168699.86666666664,advise100_uncertaintyThreshold30_true
190,3364.088888888889,0.0,0.0,10066.5,999.9999999999999,5062.666666666667,178766.36666666664,advise100_uncertaintyThreshold30_true
200,3292.8111111111116,0.0,0.0,10301.033333333333,999.9999999999999,5062.666666666667,189067.39999999997,advise100_uncertaintyThreshold30_true
210,3358.6000000000004,0.0,0.0,10238.566666666668,999.9999999999999,5062.666666666667,199305.96666666665,advise100_uncertaintyThreshold30_true
220,3389.916666666667,0.0,0.0,10078.433333333332,999.9999999999999,5062.666666666667,209384.39999999997,advise100_uncertaintyThreshold30_true
